iter kd skd kf skf gamma sgamma sigma_error1 sigma_error2 sigma_error3 sigma_error4 L
5.224000000000000000e+03 3.200533869727109626e-02 1.497916509980251332e-01 4.741162556387999765e-05 3.118727409317861501e-06 6.796261655292017969e-05 1.288726583066706405e-06 8.235128576804530809e+00 8.350923842681909903e+00 6.644011537113319044e+00 5.957248590379919051e+00 -1.706634683864627277e+03
5.225000000000000000e+03 3.131284689363306867e-02 1.541028518562014282e-01 4.526847970631538192e-05 3.414057230190447864e-06 6.284245898180016354e-05 1.248122549076337062e-06 8.309918533972824761e+00 8.614870225446029650e+00 7.163894146068889413e+00 6.535625658004578398e+00 -1.706529799829491367e+03
5.226000000000000000e+03 3.348103385816917493e-02 1.507582256073889959e-01 4.211398109371716693e-05 3.373213012961464063e-06 6.500067058887467979e-05 1.350820703097521104e-06 8.130176883524814713e+00 8.160610040215512839e+00 7.366855423129155866e+00 6.975888486870316818e+00 -1.705743261700839412e+03
5.227000000000000000e+03 3.874011395500571997e-02 1.514253591569591217e-01 4.363686816408046123e-05 3.291567230532738715e-06 6.371074962691679962e-05 1.253589673634636123e-06 8.219676735973257209e+00 7.888203355746441936e+00 7.269800359596627182e+00 6.923633328591948910e+00 -1.705570105853081714e+03
5.228000000000000000e+03 3.928438707388796219e-02 1.425974605447135890e-01 4.154598961417945135e-05 3.129134148648825994e-06 6.261855296773375225e-05 1.284302472197298749e-06 8.067793386733686845e+00 8.106203538136979247e+00 7.180297976403192450e+00 7.009909930207142814e+00 -1.704903157501595160e+03
5.229000000000000000e+03 4.076912875026656585e-02 1.385374572675055760e-01 4.450795972889346326e-05 3.309277716959645419e-06 6.463856002701750365e-05 1.336003882558102490e-06 8.521603936039188198e+00 8.218679201623118047e+00 6.584750398641013192e+00 7.217684749397389687e+00 -1.706424413719676522e+03
5.230000000000000000e+03 4.546048381454365073e-02 1.517415239389650894e-01 4.362611293682356093e-05 2.886952884562654162e-06 6.187193311965004784e-05 1.363278988992505718e-06 8.196243956821460230e+00 8.001310549436354336e+00 6.312556059677615572e+00 7.270479477645584332e+00 -1.705375845117709559e+03
5.231000000000000000e+03 4.300596210633831490e-02 1.532898044468802290e-01 4.364230088671604160e-05 2.946456904395284469e-06 6.217941249779036263e-05 1.278545753245150575e-06 7.386770719422596443e+00 7.759804170064180440e+00 6.234252326709158964e+00 7.415475976337876141e+00 -1.705577767976947825e+03
5.232000000000000000e+03 4.187283948593861077e-02 1.506363036310200687e-01 4.364249419288575787e-05 2.948196649474058099e-06 5.966639893148489312e-05 1.284803976527081909e-06 7.300117318649480325e+00 7.980975780679387732e+00 6.209298133869324943e+00 7.324363920218073254e+00 -1.704360833915327476e+03
5.233000000000000000e+03 3.992201195750471471e-02 1.478573852112977649e-01 4.280719385957295822e-05 3.033529595206394976e-06 6.234855151345001449e-05 1.225866956757701438e-06 6.907529834701476190e+00 8.262078961648207098e+00 6.305011125418205964e+00 7.113548433092757861e+00 -1.706625684622990320e+03
5.234000000000000000e+03 3.850396149853704125e-02 1.491532185032129754e-01 4.565782183349475793e-05 3.146643680818819683e-06 6.512362120557263826e-05 1.211775998853722341e-06 7.154964511059360710e+00 8.395120638090672216e+00 6.580952802633320609e+00 7.219696311120552323e+00 -1.705824193030513015e+03
5.235000000000000000e+03 3.663569132298197251e-02 1.526796823277166149e-01 5.001951335442710641e-05 3.326782629630186209e-06 6.504849676176273820e-05 1.244436214232174876e-06 6.532330855029013783e+00 8.495677356556713633e+00 6.957206627416655742e+00 6.775131129651275508e+00 -1.706948390641203559e+03
5.236000000000000000e+03 3.828288470354354600e-02 1.649508297213537478e-01 4.601211375028202682e-05 3.133044521272174070e-06 6.892101095867699933e-05 1.201230879286766316e-06 7.031198128753303855e+00 8.508541055302309530e+00 6.989735341415587833e+00 6.761259002498204218e+00 -1.706630905080445245e+03
5.237000000000000000e+03 3.659198490387929187e-02 1.639421249138659775e-01 4.567771370902844446e-05 3.294115993234873166e-06 6.641436949286149652e-05 1.217899197944581462e-06 7.063946617242446102e+00 8.398698850862919230e+00 6.925159135557332313e+00 6.992667863161728725e+00 -1.704450092701603580e+03
5.238000000000000000e+03 3.628502455368756707e-02 1.591490757078847240e-01 4.311929647519646236e-05 3.117207485739752764e-06 6.576518977351434485e-05 1.213078896942765219e-06 7.828897827635416640e+00 8.815064701718329232e+00 7.164930365120465439e+00 7.377008288695583005e+00 -1.709941617874522080e+03
5.239000000000000000e+03 3.959963096045127778e-02 1.601719249439079451e-01 4.237744213612731556e-05 3.020050438193129542e-06 6.015800871762467411e-05 1.300643249524147970e-06 8.206289610334343010e+00 9.135459306409245528e+00 7.163522844560602287e+00 7.537255990624246671e+00 -1.708428779004990702e+03
5.240000000000000000e+03 4.123075265971411218e-02 1.604499934366000469e-01 4.285174242232948563e-05 3.261539367963283774e-06 6.203062586589318315e-05 1.252081564461936705e-06 7.389735423959225002e+00 8.168365202842300832e+00 7.697022149949352077e+00 7.291562846960307098e+00 -1.705196449437010415e+03
5.241000000000000000e+03 4.117516292340006601e-02 1.573298143764221835e-01 4.389829797716977258e-05 3.349590767533258216e-06 6.495987857668694687e-05 1.250110944949278293e-06 7.481837448564607307e+00 7.818920219742281574e+00 7.551614527375343222e+00 7.482073764779399561e+00 -1.703795842935998053e+03
5.242000000000000000e+03 4.179427591081844723e-02 1.610521016899529589e-01 4.341005735798800111e-05 3.437319521437297363e-06 6.342424033380299707e-05 1.249366066081850269e-06 8.199961011162743674e+00 7.770749357601809848e+00 8.027833881488362522e+00 6.942105053189914443e+00 -1.703714375906995429e+03
5.243000000000000000e+03 4.610730734050858676e-02 1.648208589272348867e-01 4.552204169378778814e-05 3.660939587577626172e-06 6.465621325178570874e-05 1.389670208707777067e-06 7.842099456998458784e+00 8.187251118559190743e+00 7.965431867653309794e+00 7.049560329009231019e+00 -1.707180194948224880e+03
5.244000000000000000e+03 4.793961610634785153e-02 1.756621039121139538e-01 4.601786575208671645e-05 3.540081065531487364e-06 6.642854242088698275e-05 1.358897477040395509e-06 7.716680557471828905e+00 7.886087787513989866e+00 7.958963359145836414e+00 7.453566398953173078e+00 -1.708088903508543581e+03
5.245000000000000000e+03 4.690054118211956641e-02 1.735097805492434586e-01 4.837016186113219670e-05 3.510714280861986715e-06 6.461731031789633335e-05 1.350441681133567697e-06 7.834911266145482500e+00 7.800256726336139756e+00 8.209292683039487670e+00 7.437747350392943879e+00 -1.707297622681917801e+03
5.246000000000000000e+03 4.358336848458671531e-02 1.650506584920568010e-01 4.971763415615668293e-05 3.676455710700012098e-06 7.158474698693797383e-05 1.274988765260466103e-06 8.345692725652826383e+00 7.697625082913471140e+00 7.720684538522958107e+00 6.764333354654564090e+00 -1.708900774041237810e+03
5.247000000000000000e+03 4.109143910027852897e-02 1.635337503972459638e-01 5.073381642259411822e-05 3.924561987289245598e-06 7.297662627770786262e-05 1.267303044144084066e-06 8.622158911167387529e+00 7.593835441604237957e+00 7.679520433035680327e+00 6.596046041524833647e+00 -1.706980915117343102e+03
5.248000000000000000e+03 3.987645704453172957e-02 1.731117384220038358e-01 4.612900314138072887e-05 3.780999450953817337e-06 7.170171303458565003e-05 1.295044221123120150e-06 8.784822144323751303e+00 7.450035470176931796e+00 7.114483043458002420e+00 6.575182838822489551e+00 -1.711316185690203383e+03
5.249000000000000000e+03 4.169229760072484803e-02 1.607608584359501436e-01 4.622678995498161707e-05 4.291131374873849983e-06 6.945503880939935698e-05 1.242717223385799670e-06 8.178645564407542423e+00 7.541107919743044619e+00 6.718861445290757572e+00 7.233940343943324969e+00 -1.712143648412956054e+03
5.250000000000000000e+03 3.791785627354406912e-02 1.662949680606299607e-01 4.623597269000091883e-05 4.588456458600667919e-06 6.389737204387861658e-05 1.280939486376710038e-06 7.950336518741352165e+00 7.610163629607627378e+00 6.980095747363269432e+00 7.662885932367740516e+00 -1.704159751384241645e+03
5.251000000000000000e+03 3.438171527601363575e-02 1.533638660519116292e-01 4.290160620066413717e-05 4.449601992441961628e-06 6.299639999372788244e-05 1.258641003083678688e-06 7.926438004422091232e+00 7.725892647338275410e+00 6.540066997752195022e+00 6.897083559371817607e+00 -1.702627981195833854e+03
5.252000000000000000e+03 3.463440417033063212e-02 1.543155114402509631e-01 4.044454166367889063e-05 4.275117714397396983e-06 5.639434409637503957e-05 1.194935226120842245e-06 7.491397040206425828e+00 8.006233448726831625e+00 6.950840705473452452e+00 6.804429129705797941e+00 -1.702055111678637559e+03
5.253000000000000000e+03 3.409471741100930653e-02 1.335018345689411023e-01 3.862579324207417576e-05 4.040265780428666485e-06 5.509290540636804361e-05 1.053229623417995431e-06 6.854174600097196368e+00 7.941214618794207425e+00 6.618565243218368366e+00 6.837751174779839403e+00 -1.698474709302663541e+03
5.254000000000000000e+03 3.364852147145593053e-02 1.291158887350578044e-01 3.819427584896151201e-05 4.336177421745028399e-06 5.629338415482750750e-05 1.080384353487927564e-06 7.220364284757845752e+00 7.797956493928372979e+00 6.776748760301695818e+00 7.117285135500284632e+00 -1.700670535376467797e+03
5.255000000000000000e+03 3.432269179380283142e-02 1.272046441242581094e-01 3.892452410340780365e-05 4.720577825076654457e-06 6.077096058147979227e-05 1.050864868401073070e-06 7.248560627486573260e+00 7.532164132552307656e+00 6.661598962419292391e+00 7.035181266755164309e+00 -1.701556453246794035e+03
5.256000000000000000e+03 3.422681958607690089e-02 1.201543525862146938e-01 4.187049323989005688e-05 4.858402529777059665e-06 6.306251488379362798e-05 1.061159952454032416e-06 7.246006232150297599e+00 7.785529991973516140e+00 6.702349689259089693e+00 6.868044980645317210e+00 -1.701499683503152482e+03
5.257000000000000000e+03 3.365076240303829791e-02 1.176078408870540465e-01 4.319723846471643840e-05 4.914922048033371918e-06 6.469158098290870857e-05 1.014135329483056428e-06 7.670126698661940523e+00 7.880264986061797927e+00 6.746476640581181350e+00 7.008776537790233796e+00 -1.702029581908165710e+03
5.258000000000000000e+03 3.253652017851100392e-02 1.189304975714732537e-01 4.364245415410833602e-05 4.624476185875082284e-06 6.334919889274547337e-05 1.045716151573638912e-06 7.811922103101210269e+00 7.956785159660837436e+00 6.259525132021855676e+00 6.769657895404497694e+00 -1.702806689493449312e+03
5.259000000000000000e+03 2.803235303826380823e-02 1.277962113589120319e-01 4.669832364298011769e-05 4.433705315935657489e-06 6.116159938061510658e-05 9.402030831525141866e-07 7.953233437015150287e+00 7.679950673110270465e+00 7.117063230199294210e+00 6.998675376589018171e+00 -1.702109609815189742e+03
5.260000000000000000e+03 2.856853723436001205e-02 1.407421101357758386e-01 4.301634763433827692e-05 4.726933428750873674e-06 6.359651197781020964e-05 8.802246921347406577e-07 8.112102781017316744e+00 8.271900608284267875e+00 7.020126669118443630e+00 6.790642261472831009e+00 -1.703069965751459222e+03
5.261000000000000000e+03 2.853017977324808288e-02 1.349363087920141258e-01 4.478463826488608338e-05 4.489024267063198576e-06 6.115924844496310406e-05 9.194734321511107004e-07 8.093602618309747143e+00 7.895183972015723306e+00 6.955415321829715225e+00 6.634569229179980709e+00 -1.703251459451916617e+03
5.262000000000000000e+03 2.779992997687024889e-02 1.300047440941246302e-01 4.379907369563746815e-05 4.805000096658304772e-06 6.729293734520379376e-05 9.829381987308911914e-07 7.254015430032314526e+00 7.825545125949014746e+00 7.078173116145776156e+00 6.841231615493017060e+00 -1.703364824178956496e+03
5.263000000000000000e+03 2.733805513498169248e-02 1.262400031573013559e-01 4.596532387401428877e-05 4.817520944717550189e-06 6.455188204241115498e-05 9.643083862802876016e-07 6.667336405767008145e+00 8.012843299275060005e+00 6.608923633691596855e+00 6.729498076868314804e+00 -1.705795922481689786e+03
5.264000000000000000e+03 2.839713644982572519e-02 1.292055062291404821e-01 4.754349682915863317e-05 4.667874934849044379e-06 6.745633471528801042e-05 9.464489658751844171e-07 6.601866805232071478e+00 8.191500215790183503e+00 6.662080413481636931e+00 6.348092376504077983e+00 -1.705766580146962042e+03
5.265000000000000000e+03 2.898774439955374704e-02 1.362322747838066173e-01 4.561261670468351893e-05 4.991077443626218205e-06 6.569709527750235026e-05 9.187090413899912945e-07 6.589431641473972867e+00 8.415067368119059310e+00 6.496760150144721635e+00 6.413993552821166233e+00 -1.703480220792597038e+03
5.266000000000000000e+03 2.973292226317351614e-02 1.328961171700161759e-01 4.882539408892245939e-05 4.990537927075878856e-06 6.660041356361477011e-05 9.685491126385308992e-07 7.196964983815493433e+00 8.664582351202010813e+00 6.217537285540454484e+00 7.136687567963344137e+00 -1.704362235092272385e+03
5.267000000000000000e+03 3.076043797050899073e-02 1.318172476604449750e-01 5.176986728634159205e-05 4.838380066312330296e-06 7.046719511699513986e-05 9.442732053251753167e-07 7.176815788717275879e+00 7.939309786809507052e+00 6.243983300289783323e+00 6.744455269479634474e+00 -1.705012679062567940e+03
5.268000000000000000e+03 3.281845248073698290e-02 1.305697477314025634e-01 5.382484004656230522e-05 4.741147800962026121e-06 7.080295269440406956e-05 9.037568004439181356e-07 7.200231857654303624e+00 7.846456959057684699e+00 6.307480736168723290e+00 6.776644305988194006e+00 -1.705323723488209907e+03
5.269000000000000000e+03 3.175787194485250875e-02 1.408037860468283886e-01 5.073978247419379321e-05 5.032873086388557424e-06 7.066965937358623260e-05 8.638687444454947707e-07 7.714922681916996261e+00 7.773621113001794036e+00 6.441067590464120585e+00 6.897875693065011582e+00 -1.705279884855036471e+03
5.270000000000000000e+03 3.099789975170537046e-02 1.383956606994829197e-01 5.047721615504943747e-05 5.155745077433212006e-06 6.840700122139719414e-05 8.363067582400528377e-07 7.291467069620537700e+00 8.098984937542981655e+00 6.122572330596032231e+00 6.729091314388099043e+00 -1.704908814803382711e+03
5.271000000000000000e+03 3.116193821906675446e-02 1.363662364113695791e-01 5.086044154326939940e-05 4.892136746785052396e-06 6.794563303487293501e-05 7.904580426445166241e-07 6.973140241370049175e+00 8.177893950657047384e+00 6.428893733442235359e+00 6.340973254482864085e+00 -1.705743416492770393e+03
5.272000000000000000e+03 2.963125510011311095e-02 1.349944796276114356e-01 4.769703492971179992e-05 4.637865554090799685e-06 6.379389093594317530e-05 8.374562018396210577e-07 7.165781933665745562e+00 8.503963144347244096e+00 6.144473107965434444e+00 5.581990818858859171e+00 -1.703938323770257284e+03
5.273000000000000000e+03 2.857170893822531463e-02 1.425400159401656874e-01 4.599606124207486561e-05 4.430492860531091473e-06 6.641150640683279340e-05 9.006301176665303184e-07 7.041022239912875236e+00 8.126862805839534687e+00 7.061705463207764488e+00 5.619166773458552200e+00 -1.704389499668438020e+03
5.274000000000000000e+03 2.802515716100517293e-02 1.290292296355729507e-01 4.654173792664222971e-05 4.531860731590150441e-06 6.750549060220755251e-05 1.011841777108612733e-06 6.800185690994265286e+00 7.707720618103922838e+00 7.257591297443253708e+00 6.113633519725553356e+00 -1.705498144940972452e+03
5.275000000000000000e+03 2.831337741910125091e-02 1.351506290484453532e-01 4.110704978083851369e-05 4.412036249814887999e-06 6.059750928820208115e-05 9.895962673780955280e-07 6.537585518713846966e+00 7.531402739715528760e+00 7.181486395561829106e+00 6.150848963754153687e+00 -1.703840652005674201e+03
5.276000000000000000e+03 2.938104550204998985e-02 1.229677216715308607e-01 3.834234261536184884e-05 4.853258885053637106e-06 5.628768130480381793e-05 9.560817287259856298e-07 6.809942199171067578e+00 7.467655305929144838e+00 7.423723335074959628e+00 6.460949701763830433e+00 -1.703465602426215128e+03
5.277000000000000000e+03 2.908018614289902687e-02 1.218589271985947298e-01 3.808784818378175104e-05 4.764319017362781792e-06 5.521147971375058581e-05 9.191609276025039131e-07 7.059699284053244206e+00 7.421755599883685939e+00 7.481395106460540845e+00 6.383329016423762603e+00 -1.703746768821200703e+03
